cont_id,part_id,hh_id,sday_part_id,cnt_age_exact,cnt_age_est_min,cnt_age_est_max,cnt_gender,cnt_home,cnt_school,cnt_work,cnt_transport,cnt_leisure,cnt_otherplace,frequency_multi,phys_contact,duration_multi,location
415,22,HH21,1,2,1,5,F,,,,,,,,1,,other
416,22,HH21,1,2,1,5,F,,,,,,,,1,,other
417,22,HH21,1,9,6,12,M,,,,,,,,2,,other
418,22,HH21,1,18,13,18,F,,,,,,,,2,,other
419,22,HH21,1,6,6,12,F,,,,,,,,1,,other
420,22,HH21,1,18,13,18,F,1,0,0,,,0,,2,,house
421,22,HH21,1,34,19,34,F,1,0,0,,,0,,2,,house
422,22,HH21,1,34,19,34,F,0,0,0,,,1,,2,,other
423,22,HH21,1,34,19,34,M,0,0,0,,,1,,1,,other
424,22,HH21,1,,35,59,M,0,0,0,,,1,,1,,other
425,22,HH21,1,,13,18,M,0,0,0,,,1,,1,,other
426,22,HH21,1,,6,12,F,0,0,0,,,1,,1,,other
427,22,HH21,1,,6,12,M,0,0,0,,,1,,1,,other
428,22,HH21,1,,35,59,F,0,0,0,,,1,,1,,other
429,22,HH21,1,,1,5,F,0,0,0,,,1,,1,,other
430,22,HH21,1,56,35,59,F,0,0,0,,,1,,2,,other
431,22,HH21,1,,19,34,M,0,0,0,,,1,,2,,other
432,22,HH21,1,14,13,18,F,0,0,0,,,1,,2,,other
433,22,HH21,1,34,19,34,F,1,0,0,,,0,,2,,house
434,22,HH21,1,14,13,18,F,,,,,,,,2,,other
435,22,HH21,2,,19,34,F,1,0,0,,,0,,2,,house
436,22,HH21,2,,6,12,M,1,0,0,,,0,,2,,house
437,22,HH21,2,,6,12,F,1,0,0,,,0,,1,,house
438,22,HH21,2,,1,5,F,1,0,0,,,0,,1,,house
439,22,HH21,2,,1,5,F,1,0,0,,,0,,2,,house
440,22,HH21,2,,13,18,F,1,0,0,,,0,,2,,house
441,23,HH22,1,,19,34,F,1,0,0,,,0,,1,,house
442,23,HH22,1,,1,5,M,1,0,0,,,0,,1,,house
443,23,HH22,1,,13,18,M,1,0,0,,,0,,1,,house
444,23,HH22,1,,19,34,F,1,0,0,,,0,,2,,house
445,23,HH22,2,,1,5,M,1,0,0,,,0,,1,,house
446,23,HH22,2,,19,34,F,1,0,0,,,0,,2,,house
447,23,HH22,2,,13,18,M,1,0,0,,,0,,1,,house
448,24,HH23,1,30,19,34,F,1,0,0,,,0,,1,,house
449,24,HH23,1,9,6,12,F,1,0,0,,,0,,1,,house
450,24,HH23,1,6,6,12,F,1,0,0,,,0,,1,,house
451,24,HH23,1,,6,12,F,0,0,0,,,1,,1,,other
452,24,HH23,1,,35,59,F,0,0,0,,,1,,2,,other
453,24,HH23,1,,13,18,F,0,0,0,,,1,,2,,other
454,24,HH23,1,,13,18,M,0,0,0,,,1,,2,,other
455,24,HH23,2,30,19,34,F,1,0,0,,,0,,1,,house
456,24,HH23,2,9,6,12,F,1,0,0,,,0,,1,,house
457,24,HH23,2,6,6,12,F,1,0,0,,,0,,1,,house
458,24,HH23,2,16,13,18,M,1,0,0,,,0,,2,,house
459,24,HH23,2,,35,59,M,1,0,0,,,0,,1,,house
460,24,HH23,2,,6,12,F,0,0,0,,,1,,1,,other
461,24,HH23,2,,13,18,M,0,0,0,,,1,,2,,other
462,24,HH23,2,,35,59,F,0,0,0,,,1,,1,,other
463,25,HH24,1,35,35,59,F,1,0,0,,,0,,2,,house
464,25,HH24,2,35,35,59,F,1,0,0,,,0,,2,,house
465,26,HH24,1,,19,34,F,1,0,0,,,0,,1,,house
466,26,HH24,1,,6,12,F,1,0,0,,,0,,1,,house
467,26,HH24,1,,6,12,F,1,0,0,,,0,,1,,house
468,26,HH24,1,,19,34,F,1,0,0,,,0,,2,,house
469,26,HH24,1,,35,59,F,1,0,0,,,0,,1,,house
470,26,HH24,1,,35,59,M,1,0,0,,,0,,1,,house
471,26,HH24,1,,35,59,F,1,0,0,,,0,,2,,house
472,26,HH24,1,,1,5,M,1,0,0,,,0,,1,,house
473,26,HH24,1,,6,12,M,1,0,0,,,0,,1,,house
474,26,HH24,1,,6,12,M,1,0,0,,,0,,1,,house
475,26,HH24,1,,13,18,F,1,0,0,,,0,,1,,house
476,26,HH24,2,,19,34,F,1,0,0,,,0,,1,,house
477,26,HH24,2,,19,34,M,1,0,0,,,0,,1,,house
478,26,HH24,2,,1,5,F,1,0,0,,,0,,1,,house
479,26,HH24,2,,35,59,M,1,0,0,,,0,,1,,house
480,26,HH24,2,,35,59,F,1,0,0,,,0,,1,,house
481,26,HH24,2,,1,5,M,1,0,0,,,0,,1,,house
482,26,HH24,2,,1,5,M,1,0,0,,,0,,2,,house
483,26,HH24,2,,1,5,M,1,0,0,,,0,,2,,house
484,26,HH24,2,,1,5,M,1,0,0,,,0,,2,,house
485,26,HH24,2,,1,5,M,1,0,0,,,0,,2,,house
486,26,HH24,2,,6,12,M,1,0,0,,,0,,1,,house
487,26,HH24,2,,6,12,M,1,0,0,,,0,,1,,house
488,27,HH25,1,38,35,59,F,1,0,0,,,0,,2,,house
489,27,HH25,1,,35,59,F,1,0,0,,,0,,2,,house
490,27,HH25,1,28,19,34,M,1,0,0,,,0,,2,,house
491,27,HH25,1,26,19,34,F,1,0,0,,,0,,2,,house
492,27,HH25,1,18,13,18,F,1,0,0,,,0,,1,,house
493,27,HH25,1,,60,105,M,1,0,0,,,0,,2,,house
494,27,HH25,1,8,6,12,M,0,0,0,,,1,,1,,other
495,27,HH25,1,,35,59,M,0,0,0,,,1,,2,,other
496,27,HH25,1,,35,59,F,1,0,0,,,0,,2,,house
497,27,HH25,1,,1,5,F,1,0,0,,,0,,1,,house
498,27,HH25,1,,19,34,F,0,0,0,,,1,,2,,other
499,27,HH25,1,,6,12,M,1,0,0,,,0,,2,,house
500,27,HH25,1,,19,34,F,1,0,0,,,0,,2,,house
501,27,HH25,1,25,19,34,M,1,0,0,,,0,,2,,house
502,27,HH25,1,14,13,18,F,1,0,0,,,0,,2,,house
503,27,HH25,1,9,6,12,F,1,0,0,,,0,,2,,house
504,27,HH25,1,12,6,12,M,0,0,0,,,1,,2,,other
505,27,HH25,2,26,19,34,F,1,0,0,,,0,,2,,house
506,27,HH25,2,,35,59,M,1,0,0,,,0,,2,,house
507,27,HH25,2,38,35,59,F,1,0,0,,,0,,2,,house
508,27,HH25,2,4,1,5,F,1,0,0,,,0,,1,,house
509,27,HH25,2,10,6,12,F,1,0,0,,,0,,2,,house
510,27,HH25,2,22,19,34,M,0,0,0,,,1,,2,,other
511,27,HH25,2,28,19,34,M,0,0,0,,,1,,2,,other
512,27,HH25,2,,13,18,F,1,0,0,,,0,,2,,house
513,27,HH25,2,,35,59,F,1,0,0,,,0,,2,,house
514,27,HH25,2,,60,105,M,1,0,0,,,0,,2,,house
515,27,HH25,2,,19,34,F,1,0,0,,,0,,1,,house
516,27,HH25,2,,19,34,F,1,0,0,,,0,,2,,house
517,27,HH25,2,12,6,12,M,1,0,0,,,0,,2,,house
518,27,HH25,2,9,6,12,M,0,0,0,,,1,,2,,other
519,27,HH25,2,,19,34,F,1,0,0,,,0,,1,,house
520,27,HH25,2,,19,34,M,1,0,0,,,0,,2,,house
521,27,HH25,2,,6,12,M,1,0,0,,,0,,2,,house
522,27,HH25,2,,13,18,M,1,0,0,,,0,,2,,house
523,27,HH25,2,,35,59,F,1,0,0,,,0,,1,,house
524,27,HH25,2,,19,34,F,0,0,0,,,1,,2,,other
525,27,HH25,2,,35,59,M,0,0,0,,,1,,2,,other
526,27,HH25,2,,60,105,F,0,0,0,,,1,,1,,other
527,28,HH26,1,52,35,59,F,1,0,0,,,0,,1,,house
528,28,HH26,1,8,6,12,M,1,0,0,,,0,,1,,house
529,28,HH26,1,32,19,34,M,1,0,0,,,0,,2,,house
530,28,HH26,1,,60,105,F,1,0,0,,,0,,2,,house
531,28,HH26,1,8,6,12,F,1,0,0,,,0,,2,,house
532,28,HH26,2,8,6,12,F,1,0,0,,,0,,1,,house
533,28,HH26,2,8,6,12,M,1,0,0,,,0,,1,,house
534,28,HH26,2,32,19,34,F,1,0,0,,,0,,1,,house
535,28,HH26,2,52,35,59,F,1,0,0,,,0,,1,,house
536,28,HH26,2,,60,105,F,1,0,0,,,0,,1,,house
537,28,HH26,2,29,19,34,M,1,0,0,,,0,,1,,house
538,28,HH26,2,59,35,59,F,0,0,0,,,1,,1,,other
539,28,HH26,2,43,35,59,F,1,0,0,,,0,,1,,house
540,28,HH26,2,37,35,59,F,0,0,0,,,1,,1,,other
541,28,HH26,2,22,19,34,M,1,0,0,,,0,,1,,house
542,28,HH26,2,35,35,59,M,0,0,0,,,1,,1,,other
543,28,HH26,2,38,35,59,M,0,0,0,,,1,,1,,other
544,28,HH26,2,58,35,59,M,0,0,0,,,1,,1,,other
545,28,HH26,2,34,19,34,M,0,0,0,,,1,,1,,other
546,28,HH26,2,65,60,105,M,0,0,0,,,1,,1,,other
547,29,HH27,1,15,13,18,F,1,0,0,,,0,,1,,house
548,29,HH27,1,11,6,12,F,1,0,0,,,0,,,,house
549,29,HH27,1,11,6,12,F,1,0,0,,,0,,1,,house
550,29,HH27,1,40,35,59,M,1,0,0,,,0,,,,house
551,29,HH27,1,1,1,5,M,1,0,0,,,0,,1,,house
552,29,HH27,1,6,6,12,F,,,,,,,,1,,other
553,29,HH27,1,3,1,5,F,1,0,0,,,0,,1,,house
554,29,HH27,2,15,13,18,F,,,,,,,,,,other
555,29,HH27,2,11,6,12,F,1,0,0,,,0,,1,,house
556,29,HH27,2,20,19,34,M,0,0,0,,,1,,1,,other
557,29,HH27,2,30,19,34,F,1,0,0,,,0,,1,,house
558,29,HH27,2,1,6,12,M,0,0,0,,,1,,1,,other
559,29,HH27,2,11,6,12,F,1,0,0,,,0,,1,,house
560,30,HH28,1,42,35,59,M,1,0,0,,,0,,2,,house
561,30,HH28,1,38,35,59,F,1,0,0,,,0,,2,,house
562,30,HH28,1,19,19,34,M,1,0,0,,,0,,2,,house
563,30,HH28,1,5,1,5,M,0,0,0,,,1,,2,,other
564,30,HH28,1,4,1,5,M,0,0,0,,,1,,2,,other
565,30,HH28,1,11,6,12,F,0,0,0,,,1,,2,,other
566,30,HH28,1,12,6,12,F,1,0,0,,,0,,1,,house
567,30,HH28,2,38,35,59,F,1,0,0,,,0,,2,,house
568,30,HH28,2,30,19,34,M,1,0,0,,,0,,2,,house
569,30,HH28,2,42,35,59,M,1,0,0,,,0,,2,,house
570,30,HH28,2,19,19,34,M,1,0,0,,,0,,2,,house
571,30,HH28,2,11,6,12,F,1,0,0,,,0,,2,,house
572,30,HH28,2,10,6,12,F,0,0,0,,,1,,2,,other
573,30,HH28,2,9,6,12,F,0,0,0,,,1,,1,,other
574,30,HH28,2,5,1,5,F,0,0,0,,,1,,1,,other
575,31,HH29,1,,19,34,F,1,0,0,,,0,,1,,house
576,31,HH29,1,11,6,12,F,1,0,0,,,0,,2,,house
577,31,HH29,1,,6,12,M,1,0,0,,,0,,2,,house
578,31,HH29,1,,6,12,F,1,0,0,,,0,,1,,house
579,31,HH29,1,,6,12,M,0,0,0,,,1,,1,,other
580,31,HH29,1,40,35,59,M,1,0,0,,,0,,,,house
581,31,HH29,2,,19,34,M,1,0,0,,,0,,1,,house
582,31,HH29,2,,13,18,F,1,0,0,,,0,,2,,house
583,31,HH29,2,,19,34,F,1,0,0,,,0,,2,,house
584,31,HH29,2,,35,59,F,1,0,0,,,0,,1,,house
585,32,HH30,1,22,19,34,F,1,0,0,,,0,,1,,house
586,32,HH30,1,15,13,18,F,1,0,0,,,0,,1,,house
587,32,HH30,1,15,13,18,F,1,0,0,,,0,,1,,house
588,32,HH30,1,12,6,12,M,1,0,0,,,0,,1,,house
589,32,HH30,1,8,6,12,M,1,0,0,,,0,,1,,house
590,32,HH30,1,56,35,59,F,0,0,0,,,1,,1,,other
591,32,HH30,1,30,19,34,F,0,0,0,,,1,,1,,other
592,32,HH30,1,32,19,34,M,1,0,0,,,0,,1,,house
593,32,HH30,2,32,19,34,M,1,0,0,,,0,,1,,house
594,32,HH30,2,22,19,34,F,1,0,0,,,0,,1,,house
595,32,HH30,2,15,13,18,F,1,0,0,,,0,,1,,house
596,32,HH30,2,15,13,18,F,1,0,0,,,0,,1,,house
597,32,HH30,2,12,6,12,M,1,0,0,,,0,,1,,house
598,32,HH30,2,8,6,12,M,1,0,0,,,0,,1,,house
599,32,HH30,2,23,19,34,M,1,0,0,,,0,,1,,house
600,32,HH30,2,,,,"",,,,,,,,,,other
601,33,HH31,1,33,19,34,F,1,0,0,,,0,,1,,house
602,33,HH31,1,33,19,34,F,1,0,0,,,0,,1,,house
603,33,HH31,1,,35,59,F,1,0,0,,,0,,1,,house
604,33,HH31,1,,35,59,M,0,0,0,,,1,,2,,other
605,33,HH31,1,,60,105,F,0,0,0,,,1,,2,,other
606,33,HH31,1,,35,59,M,0,0,0,,,1,,2,,other
607,33,HH31,1,,6,12,F,0,0,0,,,1,,1,,other
608,33,HH31,1,,35,59,M,1,0,0,,,0,,2,,house
609,33,HH31,1,,19,34,F,1,0,0,,,0,,2,,house
610,33,HH31,1,,60,105,F,1,0,0,,,0,,2,,house
611,33,HH31,1,,19,34,M,0,0,0,,,1,,2,,other
612,33,HH31,1,,13,18,M,0,0,0,,,1,,2,,other
613,33,HH31,1,,60,105,M,1,0,0,,,0,,1,,house
614,33,HH31,2,33,19,34,F,1,0,0,,,0,,1,,house
615,33,HH31,2,10,6,12,M,1,0,0,,,0,,1,,house
616,33,HH31,2,37,35,59,M,1,0,0,,,0,,2,,house
617,33,HH31,2,20,19,34,F,1,0,0,,,0,,2,,house
618,33,HH31,2,62,60,105,F,1,0,0,,,0,,1,,house
619,33,HH31,2,58,35,59,M,0,0,0,,,1,,2,,other
620,33,HH31,2,45,35,59,F,0,0,0,,,1,,2,,other
621,33,HH31,2,50,35,59,F,0,0,0,,,1,,2,,other
622,33,HH31,2,0,0,0,F,1,0,0,,,0,,1,,house
623,33,HH31,2,25,19,34,M,0,0,0,,,1,,2,,other
624,33,HH31,2,16,13,18,F,1,0,0,,,0,,2,,house
625,33,HH31,2,37,35,59,M,1,0,0,,,0,,1,,house
626,34,HH31,1,,35,59,M,0,0,0,,,1,,1,,other
627,34,HH31,1,,60,105,M,0,0,0,,,1,,1,,other
628,34,HH31,1,,13,18,F,0,0,0,,,1,,1,,other
629,34,HH31,1,,6,12,F,0,0,0,,,1,,1,,other
630,34,HH31,1,,35,59,M,0,0,0,,,1,,1,,other
631,34,HH31,1,,19,34,F,0,0,0,,,1,,1,,other
632,34,HH31,1,,6,12,F,0,0,0,,,1,,1,,other
633,34,HH31,1,,60,105,M,0,0,0,,,1,,1,,other
634,34,HH31,1,,60,105,M,0,0,0,,,1,,1,,other
635,34,HH31,1,,13,18,M,0,0,0,,,1,,1,,other
636,34,HH31,1,,6,12,M,0,0,0,,,1,,1,,other
637,34,HH31,1,,35,59,M,0,0,0,,,1,,1,,other
638,34,HH31,1,,19,34,F,0,0,0,,,1,,1,,other
639,34,HH31,1,,35,59,F,0,0,0,,,1,,1,,other
640,34,HH31,1,,,,"",,,,,,,,,,other
641,34,HH31,2,,35,59,F,0,0,0,,,1,,1,,other
642,34,HH31,2,,60,105,M,0,0,0,,,1,,1,,other
643,34,HH31,2,,13,18,F,0,0,0,,,1,,1,,other
644,34,HH31,2,,6,12,F,0,0,0,,,1,,1,,other
645,34,HH31,2,,19,34,F,0,0,0,,,1,,1,,other
646,34,HH31,2,,13,18,M,0,0,0,,,1,,2,,other
647,34,HH31,2,,19,34,F,0,0,0,,,1,,1,,other
648,34,HH31,2,,35,59,M,0,0,0,,,1,,1,,other
649,34,HH31,2,,13,18,F,0,0,0,,,1,,1,,other
650,34,HH31,2,,6,12,M,0,0,0,,,1,,1,,other
651,34,HH31,2,,13,18,"",0,0,0,,,1,,1,,other
652,34,HH31,2,,35,59,"",0,0,0,,,1,,1,,other
653,34,HH31,2,,,,"",,,,,,,,,,other
654,35,HH32,1,33,19,34,M,1,0,0,,,0,,1,,house
655,35,HH32,1,8,6,12,F,1,0,0,,,0,,1,,house
656,35,HH32,1,2,1,5,M,1,0,0,,,0,,1,,house
657,35,HH32,1,,19,34,F,0,0,0,,,1,,1,,other
658,35,HH32,1,,19,34,F,1,0,0,,,0,,1,,house
659,35,HH32,1,,35,59,F,0,0,0,,,1,,1,,other
660,35,HH32,1,,35,59,M,0,0,0,,,1,,1,,other
661,35,HH32,1,,35,59,F,0,0,0,,,1,,1,,other
662,35,HH32,1,,35,59,F,0,0,0,,,1,,1,,other
663,35,HH32,1,,35,59,F,0,0,0,,,1,,1,,other
664,35,HH32,1,,19,34,M,1,0,0,,,0,,1,,house
665,35,HH32,1,,19,34,F,1,0,0,,,0,,1,,house
666,35,HH32,1,,19,34,F,1,0,0,,,0,,1,,house
667,35,HH32,1,,35,59,F,0,0,0,,,1,,1,,other
668,35,HH32,1,,35,59,F,0,0,0,,,1,,1,,other
669,35,HH32,1,42,35,59,F,1,0,0,,,0,,2,,house
670,35,HH32,1,8,6,12,M,1,0,0,,,0,,2,,house
671,35,HH32,1,9,6,12,F,1,0,0,,,0,,2,,house
672,35,HH32,1,9,6,12,F,1,0,0,,,0,,2,,house
673,35,HH32,2,36,35,59,F,1,0,0,,,0,,1,,house
674,35,HH32,2,33,19,34,M,1,0,0,,,0,,1,,house
675,35,HH32,2,2,1,5,M,1,0,0,,,0,,1,,house
676,35,HH32,2,8,6,12,F,1,0,0,,,0,,1,,house
677,35,HH32,2,,19,34,F,1,0,0,,,0,,2,,house
678,35,HH32,2,,60,105,F,0,0,0,,,1,,1,,other
679,35,HH32,2,,35,59,F,0,0,0,,,1,,1,,other
680,35,HH32,2,,35,59,F,0,0,0,,,1,,1,,other
681,35,HH32,2,,35,59,F,0,0,0,,,1,,1,,other
682,35,HH32,2,,35,59,F,0,0,0,,,1,,1,,other
683,35,HH32,2,,60,105,F,0,0,0,,,1,,1,,other
684,35,HH32,2,,35,59,F,0,0,0,,,1,,1,,other
685,35,HH32,2,,35,59,F,0,0,0,,,1,,1,,other
686,35,HH32,2,,35,59,F,0,0,0,,,1,,1,,other
687,35,HH32,2,,35,59,F,0,0,0,,,1,,1,,other
688,35,HH32,2,,35,59,F,0,0,0,,,1,,1,,other
689,35,HH32,2,,35,59,M,1,0,0,,,0,,2,,house
690,35,HH32,2,,19,34,F,0,0,0,,,1,,2,,other
691,35,HH32,2,,19,34,F,0,0,0,,,1,,2,,other
692,35,HH32,2,,19,34,F,1,0,0,,,0,,1,,house
693,35,HH32,2,,13,18,F,1,0,0,,,0,,1,,house
694,35,HH32,2,,19,34,F,1,0,0,,,0,,1,,house
695,35,HH32,2,,6,12,M,0,0,0,,,1,,2,,other
696,35,HH32,2,,19,34,F,1,0,0,,,0,,1,,house
697,35,HH32,2,,0,0,F,1,0,0,,,0,,2,,house
698,35,HH32,2,,6,12,F,1,0,0,,,0,,2,,house
699,35,HH32,2,,13,18,F,0,0,0,,,1,,1,,other
700,35,HH32,2,,19,34,F,0,0,0,,,1,,1,,other
701,35,HH32,2,,0,0,F,1,0,0,,,0,,2,,house
702,36,HH33,1,7,6,12,F,1,0,0,,,0,,2,,house
703,36,HH33,1,12,6,12,F,1,0,0,,,0,,2,,house
704,36,HH33,1,15,13,18,F,1,0,0,,,0,,2,,house
705,36,HH33,1,30,19,34,M,1,0,0,,,0,,2,,house
706,36,HH33,1,17,13,18,M,0,0,0,,,1,,2,,other
707,36,HH33,1,25,19,34,F,1,0,0,,,0,,1,,house
708,36,HH33,1,25,19,34,F,0,0,0,,,1,,1,,other
709,36,HH33,1,15,13,18,F,0,0,0,,,1,,2,,other
710,36,HH33,1,4,1,5,M,0,0,0,,,1,,2,,other
711,36,HH33,1,3,1,5,M,0,0,0,,,1,,2,,other
712,36,HH33,1,53,35,59,F,1,0,0,,,0,,2,,house
713,36,HH33,1,35,35,59,M,1,0,0,,,0,,2,,house
714,36,HH33,1,7,6,12,M,1,0,0,,,0,,2,,house
715,36,HH33,1,6,6,12,F,1,0,0,,,0,,2,,house
716,36,HH33,1,,,,"",,,,,,,,,,other
717,36,HH33,2,7,6,12,F,1,0,0,,,0,,1,,house
718,36,HH33,2,12,6,12,F,1,0,0,,,0,,1,,house
719,36,HH33,2,15,13,18,F,1,0,0,,,0,,1,,house
720,36,HH33,2,17,13,18,M,1,0,0,,,0,,2,,house
721,36,HH33,2,25,19,34,F,1,0,0,,,0,,2,,house
722,36,HH33,2,35,35,59,M,1,0,0,,,0,,1,,house
723,36,HH33,2,25,19,34,F,1,0,0,,,0,,2,,house
724,36,HH33,2,15,13,18,F,1,0,0,,,0,,1,,house
725,36,HH33,2,3,1,5,F,1,0,0,,,0,,1,,house
726,36,HH33,2,7,6,12,M,1,0,0,,,0,,2,,house
727,36,HH33,2,32,19,34,F,1,0,0,,,0,,1,,house
728,37,HH34,1,10,6,12,F,1,0,0,,,0,,1,,house
729,37,HH34,1,35,35,59,F,1,0,0,,,0,,1,,house
730,37,HH34,1,10,6,12,F,1,0,0,,,0,,1,,house
731,37,HH34,1,36,35,59,M,1,0,0,,,0,,2,,house
732,37,HH34,1,,,,"",,,,,,,,,,other
733,37,HH34,2,10,6,12,F,1,0,0,,,0,,1,,house
734,37,HH34,2,35,35,59,F,1,0,0,,,0,,2,,house
735,37,HH34,2,6,6,12,F,1,0,0,,,0,,1,,house
736,37,HH34,2,36,35,59,M,1,0,0,,,0,,1,,house
737,37,HH34,2,,,,"",,,,,,,,,,other
738,38,HH35,1,32,19,34,F,1,0,0,,,0,,2,,house
739,38,HH35,1,9,6,12,M,1,0,0,,,0,,1,,house
740,38,HH35,1,9,6,12,F,0,0,0,,,1,,1,,other
741,38,HH35,1,8,6,12,F,1,0,0,,,0,,1,,house
742,38,HH35,1,7,6,12,M,0,0,0,,,1,,2,,other
743,38,HH35,1,5,1,5,F,0,0,0,,,1,,2,,other
744,38,HH35,1,30,19,34,F,0,0,0,,,1,,2,,other
745,38,HH35,1,,,,"",,,,,,,,,,other
746,38,HH35,2,32,19,34,F,1,0,0,,,0,,2,,house
747,38,HH35,2,9,6,12,M,1,0,0,,,0,,2,,house
748,38,HH35,2,8,1,5,"",0,0,0,,,1,,2,,other
749,38,HH35,2,7,6,12,"",0,0,0,,,1,,2,,other
750,38,HH35,2,6,6,12,F,0,0,0,,,1,,2,,other
751,39,HH36,1,,19,34,M,1,0,0,,,0,,,,house
752,39,HH36,1,,19,34,F,1,0,0,,,0,,,,house
753,39,HH36,1,,35,59,F,0,0,0,,,1,,,,other
754,39,HH36,1,,1,5,M,1,0,0,,,0,,,,house
755,39,HH36,1,,1,5,F,1,0,0,,,0,,,,house
756,39,HH36,1,,19,34,F,1,0,0,,,0,,,,house
757,39,HH36,1,,19,34,M,1,0,0,,,0,,,,house
758,39,HH36,1,,35,59,F,1,0,0,,,0,,,,house
759,39,HH36,2,,6,12,M,1,0,0,,,0,,,,house
760,39,HH36,2,,19,34,M,1,0,0,,,0,,,,house
761,39,HH36,2,,19,34,F,1,0,0,,,0,,,,house
762,39,HH36,2,,19,34,"",1,0,0,,,0,,,,house
763,39,HH36,2,,35,59,F,1,0,0,,,0,,,,house
764,39,HH36,2,,1,5,"",0,0,0,,,1,,,,other
765,40,HH37,1,23,19,34,F,1,0,0,,,0,,1,,house
766,40,HH37,1,14,13,18,F,1,0,0,,,0,,2,,house
767,40,HH37,1,4,1,5,F,1,0,0,,,0,,1,,house
768,40,HH37,1,,35,59,F,0,0,0,,,1,,2,,other
769,40,HH37,2,,35,59,M,1,0,0,,,0,,2,,house
770,40,HH37,2,61,60,105,F,0,0,0,,,1,,2,,other
771,40,HH37,2,29,19,34,M,1,0,0,,,0,,2,,house
772,40,HH37,2,7,6,12,M,0,0,0,,,1,,2,,other
773,40,HH37,2,,35,59,F,0,0,0,,,1,,1,,other
774,40,HH37,2,4,1,5,F,1,0,0,,,0,,1,,house
775,40,HH37,2,26,19,34,"",0,0,0,,,1,,2,,other
776,41,HH38,1,60,60,105,M,1,0,0,,,0,,,,house
777,41,HH38,1,30,19,34,F,0,1,0,,,0,,,,other
778,41,HH38,2,30,19,34,F,1,0,0,,,0,,2,,house
779,41,HH38,2,10,6,12,F,1,0,0,,,0,,1,,house
780,41,HH38,2,2,1,5,M,1,0,0,,,0,,1,,house
781,41,HH38,2,39,35,59,F,1,0,0,,,0,,2,,house
782,41,HH38,2,5,1,5,"",0,0,0,,,1,,2,,other
783,41,HH38,2,4,1,5,"",0,0,0,,,1,,1,,other
784,41,HH38,2,,,,"",,,,,,,,,,other
785,42,HH39,1,,19,34,F,1,0,0,,,0,,2,,house
786,42,HH39,1,,35,59,M,0,0,0,,,1,,1,,other
787,42,HH39,1,,60,105,M,1,0,0,,,0,,2,,house
788,42,HH39,1,,13,18,M,0,0,0,,,1,,2,,other
789,42,HH39,1,,35,59,M,1,0,0,,,0,,2,,house
790,42,HH39,1,,60,105,M,1,0,0,,,0,,2,,house
791,42,HH39,1,,35,59,M,1,0,0,,,0,,1,,house
792,42,HH39,1,,6,12,"",0,0,0,,,1,,2,,other
793,42,HH39,1,,1,5,"",0,0,0,,,1,,2,,other
794,42,HH39,1,,13,18,F,1,0,0,,,0,,2,,house
795,42,HH39,1,,19,34,M,1,0,0,,,0,,1,,house
796,42,HH39,1,,19,34,M,1,0,0,,,0,,2,,house
797,42,HH39,1,,60,105,M,1,0,0,,,0,,2,,house
798,42,HH39,2,,6,12,F,1,0,0,,,0,,2,,house
799,42,HH39,2,,19,34,F,0,0,1,,,0,,2,,other
800,42,HH39,2,,35,59,M,0,0,1,,,0,,2,,other
801,42,HH39,2,,19,34,M,0,0,1,,,0,,2,,other
802,42,HH39,2,,60,105,M,1,0,0,,,0,,2,,house
803,42,HH39,2,,13,18,M,1,0,0,,,0,,2,,house
804,42,HH39,2,,60,105,M,0,0,1,,,0,,2,,other
805,42,HH39,2,,19,34,M,0,0,1,,,0,,2,,other
806,42,HH39,2,,6,12,M,1,0,0,,,0,,2,,house
807,42,HH39,2,,19,34,F,0,0,0,,,1,,2,,other
808,42,HH39,2,,35,59,M,0,0,1,,,0,,2,,other
809,42,HH39,2,,19,34,M,0,0,1,,,0,,2,,other
810,42,HH39,2,,19,34,M,0,0,1,,,0,,2,,other
811,42,HH39,2,,35,59,M,0,0,1,,,0,,2,,other
812,42,HH39,2,,19,34,M,0,0,1,,,0,,2,,other
813,42,HH39,2,,35,59,F,0,0,1,,,0,,2,,other
814,42,HH39,2,,19,34,M,0,0,1,,,0,,2,,other
815,42,HH39,2,,19,34,M,0,0,1,,,0,,2,,other
816,42,HH39,2,,19,34,M,0,0,1,,,0,,2,,other
817,42,HH39,2,,19,34,M,1,0,0,,,0,,2,,house
818,42,HH39,2,,60,105,F,0,0,1,,,0,,2,,other
819,42,HH39,2,,19,34,F,1,0,0,,,0,,2,,house
820,42,HH39,2,,19,34,F,0,0,1,,,0,,2,,other
821,42,HH39,2,,19,34,M,1,0,0,,,0,,2,,house
822,42,HH39,2,,60,105,M,1,0,0,,,0,,2,,house
823,42,HH39,2,,35,59,M,0,0,1,,,0,,2,,other
824,42,HH39,2,,19,34,F,0,0,0,,,1,,2,,other
825,43,HH40,1,20,19,34,M,1,0,0,,,0,,1,,house
826,43,HH40,1,8,6,12,M,1,0,0,,,0,,1,,house
827,43,HH40,1,24,19,34,F,1,0,0,,,0,,1,,house
828,43,HH40,1,24,19,34,M,1,0,0,,,0,,1,,house
829,43,HH40,1,16,13,18,F,1,0,0,,,0,,1,,house
830,43,HH40,1,34,19,34,M,1,0,0,,,0,,1,,house
831,43,HH40,1,30,19,34,"",0,0,0,,,1,,2,,other
